Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1766934371,2025-12-28T15:06:11Z,FIN27E,"65.863503,25.229029",35025,335,307
1766934373,2025-12-28T15:06:13Z,FIN27E,"65.86528,25.223694",35000,335,309
1766934375,2025-12-28T15:06:15Z,FIN27E,"65.867783,25.21649",35000,334,310
1766934377,2025-12-28T15:06:17Z,FIN27E,"65.869881,25.210876",35000,335,312
1766934379,2025-12-28T15:06:19Z,FIN27E,"65.872025,25.205383",34975,334,314
1766934382,2025-12-28T15:06:22Z,FIN27E,"65.873978,25.200691",34975,334,316
1766934384,2025-12-28T15:06:24Z,FIN27E,"65.876678,25.194511",34975,334,318
1766934386,2025-12-28T15:06:26Z,FIN27E,"65.879013,25.18959",34975,333,320
1766934388,2025-12-28T15:06:28Z,FIN27E,"65.881615,25.184366",35000,333,321
1766934390,2025-12-28T15:06:30Z,FIN27E,"65.88459,25.178753",35000,333,323
1766934392,2025-12-28T15:06:32Z,FIN27E,"65.88739,25.173798",35000,333,324
1766934395,2025-12-28T15:06:35Z,FIN27E,"65.889816,25.169792",35000,334,326
1766934397,2025-12-28T15:06:37Z,FIN27E,"65.892227,25.165976",35000,334,328
1766934399,2025-12-28T15:06:39Z,FIN27E,"65.895081,25.161781",35000,334,329
1766934401,2025-12-28T15:06:41Z,FIN27E,"65.898331,25.157318",35000,334,331
1766934403,2025-12-28T15:06:43Z,FIN27E,"65.900841,25.154154",35000,335,333
1766934405,2025-12-28T15:06:45Z,FIN27E,"65.903633,25.15081",35000,335,334
1766934407,2025-12-28T15:06:47Z,FIN27E,"65.906982,25.147108",35000,336,336
1766934409,2025-12-28T15:06:49Z,FIN27E,"65.909775,25.144241",35025,337,338
1766934411,2025-12-28T15:06:51Z,FIN27E,"65.912979,25.141182",35025,338,338
1766934413,2025-12-28T15:06:53Z,FIN27E,"65.915733,25.138868",35000,338,341
1766934415,2025-12-28T15:06:55Z,FIN27E,"65.918335,25.136833",35000,339,343
1766934417,2025-12-28T15:06:57Z,FIN27E,"65.922203,25.134092",35000,340,344
1766934419,2025-12-28T15:06:59Z,FIN27E,"65.925278,25.132181",35000,341,346
1766934422,2025-12-28T15:07:02Z,FIN27E,"65.928398,25.130508",35000,342,348
1766934424,2025-12-28T15:07:04Z,FIN27E,"65.931839,25.128822",35000,342,349
1766934426,2025-12-28T15:07:06Z,FIN27E,"65.93486,25.127678",35000,343,351
1766934428,2025-12-28T15:07:08Z,FIN27E,"65.93866,25.126534",35000,344,353
1766934430,2025-12-28T15:07:10Z,FIN27E,"65.941864,25.125732",35000,344,355
1766934432,2025-12-28T15:07:12Z,FIN27E,"65.944977,25.125275",35000,345,357
1766934434,2025-12-28T15:07:14Z,FIN27E,"65.949112,25.124897",35000,346,358
1766934437,2025-12-28T15:07:17Z,FIN27E,"65.952278,25.124777",35000,346,359
1766934439,2025-12-28T15:07:19Z,FIN27E,"65.95578,25.124588",35025,346,359
1766934441,2025-12-28T15:07:21Z,FIN27E,"65.958984,25.124588",35025,346,359
1766934443,2025-12-28T15:07:23Z,FIN27E,"65.962234,25.124474",35000,346,359
1766934446,2025-12-28T15:07:26Z,FIN27E,"65.96608,25.124474",35000,346,359
1766934448,2025-12-28T15:07:28Z,FIN27E,"65.969193,25.124474",35000,346,359
1766934450,2025-12-28T15:07:30Z,FIN27E,"65.972351,25.124474",35000,345,359
1766934452,2025-12-28T15:07:32Z,FIN27E,"65.976288,25.124474",35000,345,359
1766934484,2025-12-28T15:08:04Z,FIN27E,"66.026573,25.124777",35000,341,359
1766934516,2025-12-28T15:08:36Z,FIN27E,"66.076904,25.124702",35000,338,359
1766934547,2025-12-28T15:09:07Z,FIN27E,"66.125732,25.128002",35000,340,8
1766934549,2025-12-28T15:09:09Z,FIN27E,"66.128807,25.129314",35000,341,10
1766934551,2025-12-28T15:09:11Z,FIN27E,"66.132202,25.131111",35000,342,12
1766934553,2025-12-28T15:09:13Z,FIN27E,"66.134811,25.132599",35000,343,14
1766934555,2025-12-28T15:09:15Z,FIN27E,"66.138672,25.135166",35000,345,15
1766934557,2025-12-28T15:09:17Z,FIN27E,"66.141701,25.137436",35000,346,17
1766934560,2025-12-28T15:09:20Z,FIN27E,"66.145332,25.140539",35000,347,19
1766934562,2025-12-28T15:09:22Z,FIN27E,"66.148354,25.143406",35000,348,21
1766934564,2025-12-28T15:09:24Z,FIN27E,"66.151291,25.146511",35000,349,23
1766934566,2025-12-28T15:09:26Z,FIN27E,"66.155136,25.150795",35000,351,25
1766934568,2025-12-28T15:09:28Z,FIN27E,"66.157715,25.154034",35000,351,27
1766934570,2025-12-28T15:09:30Z,FIN27E,"66.160599,25.157856",35000,353,28
1766934572,2025-12-28T15:09:32Z,FIN27E,"66.163239,25.161667",35000,354,30
1766934574,2025-12-28T15:09:34Z,FIN27E,"66.166031,25.165901",35000,355,32
1766934577,2025-12-28T15:09:37Z,FIN27E,"66.168777,25.170479",35000,356,34
1766934579,2025-12-28T15:09:39Z,FIN27E,"66.172096,25.176365",35000,357,36
1766934581,2025-12-28T15:09:41Z,FIN27E,"66.175217,25.182455",35000,358,38
1766934583,2025-12-28T15:09:43Z,FIN27E,"66.17778,25.18771",35000,359,40
1766934585,2025-12-28T15:09:45Z,FIN27E,"66.180244,25.193203",35000,361,42
1766934587,2025-12-28T15:09:47Z,FIN27E,"66.182663,25.198935",35000,362,44
1766934589,2025-12-28T15:09:49Z,FIN27E,"66.185257,25.205498",35000,364,46
1766934591,2025-12-28T15:09:51Z,FIN27E,"66.18737,25.211235",35025,366,48
1766934594,2025-12-28T15:09:54Z,FIN27E,"66.189507,25.217325",35025,367,50
1766934596,2025-12-28T15:09:56Z,FIN27E,"66.192307,25.225868",35025,369,52
1766934598,2025-12-28T15:09:58Z,FIN27E,"66.194321,25.23262",35025,370,53
1766934600,2025-12-28T15:10:00Z,FIN27E,"66.196701,25.241203",35025,373,56
1766934602,2025-12-28T15:10:02Z,FIN27E,"66.198166,25.246811",35000,375,57
1766934604,2025-12-28T15:10:04Z,FIN27E,"66.200638,25.257111",35000,377,60
1766934606,2025-12-28T15:10:06Z,FIN27E,"66.202286,25.264664",35000,379,62
1766934608,2025-12-28T15:10:08Z,FIN27E,"66.203842,25.272446",34975,380,64
1766934611,2025-12-28T15:10:11Z,FIN27E,"66.205193,25.2799",34975,382,66
1766934613,2025-12-28T15:10:13Z,FIN27E,"66.206497,25.287661",34975,382,68
1766934615,2025-12-28T15:10:15Z,FIN27E,"66.20787,25.296707",34975,383,70
1766934617,2025-12-28T15:10:17Z,FIN27E,"66.209106,25.305813",34975,385,72
1766934619,2025-12-28T15:10:19Z,FIN27E,"66.21032,25.316202",35000,385,74
1766934621,2025-12-28T15:10:21Z,FIN27E,"66.211342,25.326591",35000,387,76
1766934624,2025-12-28T15:10:24Z,FIN27E,"66.212181,25.336861",35025,389,79
1766934626,2025-12-28T15:10:26Z,FIN27E,"66.212784,25.345459",35025,390,81
1766934628,2025-12-28T15:10:28Z,FIN27E,"66.213272,25.355186",35025,391,83
1766934630,2025-12-28T15:10:30Z,FIN27E,"66.213623,25.363491",35025,393,85
1766934633,2025-12-28T15:10:33Z,FIN27E,"66.213898,25.374119",35025,394,87
1766934635,2025-12-28T15:10:35Z,FIN27E,"66.213951,25.382956",35000,396,89
1766934637,2025-12-28T15:10:37Z,FIN27E,"66.213867,25.394783",35000,397,92
1766934639,2025-12-28T15:10:39Z,FIN27E,"66.213684,25.403824",35000,398,94
1766934641,2025-12-28T15:10:41Z,FIN27E,"66.213409,25.411377",35000,400,96
1766934643,2025-12-28T15:10:43Z,FIN27E,"66.21286,25.42202",35000,400,98
1766934645,2025-12-28T15:10:45Z,FIN27E,"66.212318,25.430244",35000,402,100
1766934647,2025-12-28T15:10:47Z,FIN27E,"66.211487,25.440216",35000,403,102
1766934649,2025-12-28T15:10:49Z,FIN27E,"66.210548,25.449829",35000,404,104
1766934651,2025-12-28T15:10:51Z,FIN27E,"66.209526,25.458904",35000,406,107
1766934653,2025-12-28T15:10:53Z,FIN27E,"66.208191,25.468826",35025,408,109
1766934656,2025-12-28T15:10:56Z,FIN27E,"66.206779,25.47813",35050,409,111
1766934658,2025-12-28T15:10:58Z,FIN27E,"66.20549,25.486107",35050,411,113
1766934660,2025-12-28T15:11:00Z,FIN27E,"66.203659,25.496178",35025,412,114
1766934662,2025-12-28T15:11:02Z,FIN27E,"66.201797,25.505596",35000,414,117
1766934664,2025-12-28T15:11:04Z,FIN27E,"66.199982,25.513836",34975,415,119
1766934666,2025-12-28T15:11:06Z,FIN27E,"66.197754,25.523186",34975,415,121
1766934668,2025-12-28T15:11:08Z,FIN27E,"66.195465,25.531509",34975,416,124
1766934670,2025-12-28T15:11:10Z,FIN27E,"66.19323,25.539152",34975,416,127
1766934673,2025-12-28T15:11:13Z,FIN27E,"66.190857,25.546677",34975,416,129
1766934675,2025-12-28T15:11:15Z,FIN27E,"66.188141,25.554657",35000,415,131
1766934677,2025-12-28T15:11:17Z,FIN27E,"66.185028,25.563011",35000,416,133
1766934679,2025-12-28T15:11:19Z,FIN27E,"66.182327,25.569878",35000,416,135
1766934681,2025-12-28T15:11:21Z,FIN27E,"66.178894,25.577888",35000,416,137
1766934684,2025-12-28T15:11:24Z,FIN27E,"66.176102,25.583839",35025,416,139
1766934686,2025-12-28T15:11:26Z,FIN27E,"66.17308,25.58979",35025,416,142
1766934688,2025-12-28T15:11:28Z,FIN27E,"66.169724,25.595995",35025,416,144
1766934690,2025-12-28T15:11:30Z,FIN27E,"66.166512,25.601488",35000,415,146
1766934692,2025-12-28T15:11:32Z,FIN27E,"66.162918,25.607185",35000,415,148
1766934694,2025-12-28T15:11:34Z,FIN27E,"66.159027,25.612679",35000,414,150
1766934696,2025-12-28T15:11:36Z,FIN27E,"66.155342,25.617371",35000,412,153
1766934698,2025-12-28T15:11:38Z,FIN27E,"66.151894,25.621431",35000,412,155
1766934701,2025-12-28T15:11:41Z,FIN27E,"66.14859,25.624809",35000,412,158
1766934703,2025-12-28T15:11:43Z,FIN27E,"66.14447,25.6287",35000,413,160
1766934705,2025-12-28T15:11:45Z,FIN27E,"66.140854,25.631676",35000,412,162
1766934707,2025-12-28T15:11:47Z,FIN27E,"66.136116,25.635044",35000,412,164
1766934709,2025-12-28T15:11:49Z,FIN27E,"66.132339,25.637432",35000,412,166
1766934711,2025-12-28T15:11:51Z,FIN27E,"66.129456,25.638985",35000,412,168
1766934713,2025-12-28T15:11:53Z,FIN27E,"66.124603,25.641174",35000,412,170
1766934715,2025-12-28T15:11:55Z,FIN27E,"66.12117,25.642328",35000,412,173
1766934717,2025-12-28T15:11:57Z,FIN27E,"66.11705,25.643349",35000,411,175
1766934720,2025-12-28T15:12:00Z,FIN27E,"66.113297,25.643921",34975,410,176
1766934722,2025-12-28T15:12:02Z,FIN27E,"66.108765,25.644379",34975,410,178
1766934724,2025-12-28T15:12:04Z,FIN27E,"66.104965,25.644493",34975,410,178
1766934726,2025-12-28T15:12:06Z,FIN27E,"66.101898,25.644608",34975,410,179
1766934728,2025-12-28T15:12:08Z,FIN27E,"66.096962,25.644836",34975,410,179
1766934730,2025-12-28T15:12:10Z,FIN27E,"66.09288,25.644836",34975,410,179
1766934732,2025-12-28T15:12:12Z,FIN27E,"66.089081,25.644836",34975,410,180
1766934734,2025-12-28T15:12:14Z,FIN27E,"66.084808,25.644716",35000,409,180
1766934737,2025-12-28T15:12:17Z,FIN27E,"66.080795,25.644608",35000,409,180
1766934739,2025-12-28T15:12:19Z,FIN27E,"66.076309,25.644493",35000,409,180
1766934741,2025-12-28T15:12:21Z,FIN27E,"66.072891,25.64436",35000,408,180
1766934743,2025-12-28T15:12:23Z,FIN27E,"66.068756,25.64415",35000,409,180
1766934774,2025-12-28T15:12:54Z,FIN27E,"66.010071,25.642433",34975,407,180
1766934804,2025-12-28T15:13:24Z,FIN27E,"65.953766,25.640945",35000,407,182
1766934815,2025-12-28T15:13:35Z,FIN27E,"65.93454,25.634766",35000,403,192
1766934817,2025-12-28T15:13:37Z,FIN27E,"65.930923,25.632706",35000,402,193
1766934819,2025-12-28T15:13:39Z,FIN27E,"65.92662,25.629959",35000,401,195
1766934821,2025-12-28T15:13:41Z,FIN27E,"65.923096,25.627213",35000,400,197
1766934823,2025-12-28T15:13:43Z,FIN27E,"65.919785,25.624416",35000,398,199
1766934825,2025-12-28T15:13:45Z,FIN27E,"65.915497,25.620346",35000,397,202
1766934827,2025-12-28T15:13:47Z,FIN27E,"65.912155,25.616798",35000,396,204
1766934829,2025-12-28T15:13:49Z,FIN27E,"65.908905,25.612907",35000,394,206
1766934832,2025-12-28T15:13:52Z,FIN27E,"65.90506,25.607872",35000,392,208
1766934834,2025-12-28T15:13:54Z,FIN27E,"65.901947,25.603409",35000,392,210
1766934836,2025-12-28T15:13:56Z,FIN27E,"65.89888,25.598717",35000,389,212
1766934838,2025-12-28T15:13:58Z,FIN27E,"65.895905,25.593796",35000,388,214
1766934840,2025-12-28T15:14:00Z,FIN27E,"65.892738,25.588114",35000,387,216
1766934842,2025-12-28T15:14:02Z,FIN27E,"65.890228,25.583382",35000,385,218
1766934844,2025-12-28T15:14:04Z,FIN27E,"65.887527,25.577774",35000,383,221
1766934846,2025-12-28T15:14:06Z,FIN27E,"65.884781,25.571823",35000,382,223
1766934848,2025-12-28T15:14:08Z,FIN27E,"65.881615,25.56423",35000,380,224
1766934850,2025-12-28T15:14:10Z,FIN27E,"65.879189,25.55814",35000,378,227
1766934852,2025-12-28T15:14:12Z,FIN27E,"65.876862,25.551691",35000,377,228
1766934855,2025-12-28T15:14:15Z,FIN27E,"65.874893,25.545959",35000,375,230
1766934857,2025-12-28T15:14:17Z,FIN27E,"65.872116,25.537243",35000,374,232
1766934859,2025-12-28T15:14:19Z,FIN27E,"65.870064,25.530554",35000,372,233
1766934861,2025-12-28T15:14:21Z,FIN27E,"65.868256,25.52433",35000,371,235
1766934863,2025-12-28T15:14:23Z,FIN27E,"65.866203,25.516703",35000,371,237
1766934865,2025-12-28T15:14:25Z,FIN27E,"65.864388,25.509537",35000,369,238
1766934867,2025-12-28T15:14:27Z,FIN27E,"65.862663,25.502373",35000,368,240
1766934869,2025-12-28T15:14:29Z,FIN27E,"65.860619,25.493298",35000,367,242
1766934871,2025-12-28T15:14:31Z,FIN27E,"65.859123,25.486132",34975,366,243
1766934873,2025-12-28T15:14:33Z,FIN27E,"65.85759,25.47821",35000,365,245
1766934876,2025-12-28T15:14:36Z,FIN27E,"65.856262,25.470657",35000,363,247
1766934878,2025-12-28T15:14:38Z,FIN27E,"65.855125,25.4638",35000,361,248
1766934880,2025-12-28T15:14:40Z,FIN27E,"65.853607,25.453949",35000,359,250
1766934882,2025-12-28T15:14:42Z,FIN27E,"65.852737,25.447884",35000,358,251
1766934884,2025-12-28T15:14:44Z,FIN27E,"65.851448,25.437887",34975,355,253
1766934886,2025-12-28T15:14:46Z,FIN27E,"65.850563,25.430244",34925,354,254
1766934888,2025-12-28T15:14:48Z,FIN27E,"65.849586,25.421049",34875,352,256
1766934891,2025-12-28T15:14:51Z,FIN27E,"65.848892,25.413666",34825,351,257
1766934893,2025-12-28T15:14:53Z,FIN27E,"65.848091,25.403734",34725,350,259
1766934895,2025-12-28T15:14:55Z,FIN27E,"65.847488,25.394659",34625,350,261
1766934897,2025-12-28T15:14:57Z,FIN27E,"65.847069,25.386896",34525,349,262
1766934899,2025-12-28T15:14:59Z,FIN27E,"65.846741,25.379448",34425,349,264
1766934901,2025-12-28T15:15:01Z,FIN27E,"65.846466,25.372009",34325,349,266
1766934903,2025-12-28T15:15:03Z,FIN27E,"65.846329,25.362625",34225,349,268
1766934905,2025-12-28T15:15:05Z,FIN27E,"65.846283,25.354729",34125,348,269
1766934908,2025-12-28T15:15:08Z,FIN27E,"65.846329,25.346947",34050,348,271
1766934910,2025-12-28T15:15:10Z,FIN27E,"65.846558,25.336861",33950,346,273
1766934912,2025-12-28T15:15:12Z,FIN27E,"65.846832,25.32795",33850,346,275
1766934914,2025-12-28T15:15:14Z,FIN27E,"65.847198,25.320511",33775,345,277
1766934916,2025-12-28T15:15:16Z,FIN27E,"65.847656,25.312843",33700,344,278
1766934919,2025-12-28T15:15:19Z,FIN27E,"65.848251,25.304832",33625,344,280
1766934921,2025-12-28T15:15:21Z,FIN27E,"65.848984,25.296021",33525,344,282
1766934923,2025-12-28T15:15:23Z,FIN27E,"65.84977,25.287781",33425,344,284
1766934925,2025-12-28T15:15:25Z,FIN27E,"65.850655,25.280138",33325,344,285
1766934927,2025-12-28T15:15:27Z,FIN27E,"65.851585,25.272615",33225,344,287
1766934929,2025-12-28T15:15:29Z,FIN27E,"65.852829,25.26329",33075,344,288
1766934931,2025-12-28T15:15:31Z,FIN27E,"65.853973,25.256081",32975,345,291
1766934933,2025-12-28T15:15:33Z,FIN27E,"65.855164,25.248756",32900,345,293
1766934936,2025-12-28T15:15:36Z,FIN27E,"65.856766,25.240173",32775,346,294
1766934938,2025-12-28T15:15:38Z,FIN27E,"65.858185,25.233307",32725,345,296
1766934940,2025-12-28T15:15:40Z,FIN27E,"65.85965,25.226326",32650,345,298
1766934942,2025-12-28T15:15:42Z,FIN27E,"65.861404,25.218878",32575,345,300
1766934944,2025-12-28T15:15:44Z,FIN27E,"65.863174,25.211678",32500,344,301
1766934946,2025-12-28T15:15:46Z,FIN27E,"65.864548,25.206413",32425,345,303
1766934948,2025-12-28T15:15:48Z,FIN27E,"65.866898,25.198099",32300,344,305
1766934950,2025-12-28T15:15:50Z,FIN27E,"65.868668,25.192223",32200,344,307
1766934952,2025-12-28T15:15:52Z,FIN27E,"65.87059,25.186272",32125,344,308
1766934954,2025-12-28T15:15:54Z,FIN27E,"65.872765,25.179829",32025,345,309
1766934957,2025-12-28T15:15:57Z,FIN27E,"65.874756,25.174255",31925,346,312
1766934959,2025-12-28T15:15:59Z,FIN27E,"65.877518,25.167051",31825,346,314
1766934961,2025-12-28T15:16:01Z,FIN27E,"65.879517,25.162125",31750,346,315
1766934963,2025-12-28T15:16:03Z,FIN27E,"65.882126,25.156065",31650,346,317
1766934965,2025-12-28T15:16:05Z,FIN27E,"65.884689,25.150566",31575,346,319
1766934967,2025-12-28T15:16:07Z,FIN27E,"65.887161,25.145531",31525,346,321
1766934969,2025-12-28T15:16:09Z,FIN27E,"65.890182,25.139809",31425,346,322
1766934971,2025-12-28T15:16:11Z,FIN27E,"65.892601,25.135525",31375,345,324
1766934974,2025-12-28T15:16:14Z,FIN27E,"65.895401,25.130882",31300,345,326
1766934976,2025-12-28T15:16:16Z,FIN27E,"65.898323,25.126209",31250,344,328
1766934978,2025-12-28T15:16:18Z,FIN27E,"65.90107,25.122269",31200,343,329
1766934980,2025-12-28T15:16:20Z,FIN27E,"65.903908,25.118328",31100,344,331
1766934982,2025-12-28T15:16:22Z,FIN27E,"65.907028,25.114288",31025,344,332
1766934984,2025-12-28T15:16:24Z,FIN27E,"65.909775,25.111084",30950,344,334
1766934986,2025-12-28T15:16:26Z,FIN27E,"65.912941,25.10758",30875,344,336
1766934988,2025-12-28T15:16:28Z,FIN27E,"65.915588,25.104904",30800,345,338
1766934990,2025-12-28T15:16:30Z,FIN27E,"65.919159,25.101585",30700,346,339
1766934992,2025-12-28T15:16:32Z,FIN27E,"65.92218,25.099068",30625,347,341
1766934994,2025-12-28T15:16:34Z,FIN27E,"65.925247,25.096779",30600,348,343
1766934996,2025-12-28T15:16:36Z,FIN27E,"65.92836,25.094719",30525,349,345
1766934998,2025-12-28T15:16:38Z,FIN27E,"65.931793,25.092653",30475,350,347
1766935000,2025-12-28T15:16:40Z,FIN27E,"65.934959,25.090982",30450,352,348
1766935003,2025-12-28T15:16:43Z,FIN27E,"65.938171,25.08955",30400,353,350
1766935005,2025-12-28T15:16:45Z,FIN27E,"65.942085,25.088116",30350,356,352
1766935007,2025-12-28T15:16:47Z,FIN27E,"65.944641,25.08728",30325,357,353
1766935009,2025-12-28T15:16:49Z,FIN27E,"65.948738,25.086325",30275,358,355
1766935011,2025-12-28T15:16:51Z,FIN27E,"65.951569,25.085907",30250,360,356
1766935013,2025-12-28T15:16:53Z,FIN27E,"65.95491,25.085564",30200,362,358
1766935015,2025-12-28T15:16:55Z,FIN27E,"65.958893,25.085449",30150,363,359
1766935017,2025-12-28T15:16:57Z,FIN27E,"65.96228,25.085678",30125,364,1
1766935019,2025-12-28T15:16:59Z,FIN27E,"65.965759,25.086021",30075,365,3
1766935021,2025-12-28T15:17:01Z,FIN27E,"65.96936,25.086803",30050,367,5
1766935023,2025-12-28T15:17:03Z,FIN27E,"65.972763,25.087639",30025,368,6
1766935025,2025-12-28T15:17:05Z,FIN27E,"65.976761,25.088953",30000,370,8
1766935028,2025-12-28T15:17:08Z,FIN27E,"65.979767,25.090256",30000,370,9
1766935030,2025-12-28T15:17:10Z,FIN27E,"65.983154,25.091858",30000,371,11
1766935032,2025-12-28T15:17:12Z,FIN27E,"65.987473,25.094088",30000,370,12
1766935034,2025-12-28T15:17:14Z,FIN27E,"65.990822,25.095879",29975,369,12
1766935036,2025-12-28T15:17:16Z,FIN27E,"65.994125,25.09779",29975,368,13
1766935038,2025-12-28T15:17:18Z,FIN27E,"65.997849,25.099869",29950,367,13
1766935041,2025-12-28T15:17:21Z,FIN27E,"66.001389,25.101969",29900,366,13
1766935043,2025-12-28T15:17:23Z,FIN27E,"66.004745,25.10388",29850,365,13
1766935045,2025-12-28T15:17:25Z,FIN27E,"66.007904,25.105789",29775,365,13
1766935047,2025-12-28T15:17:27Z,FIN27E,"66.012177,25.108337",29675,365,13
1766935049,2025-12-28T15:17:29Z,FIN27E,"66.015427,25.110168",29575,365,13
1766935081,2025-12-28T15:18:01Z,FIN27E,"66.066925,25.138321",28250,364,12
1766935113,2025-12-28T15:18:33Z,FIN27E,"66.119118,25.168125",27225,357,13
1766935144,2025-12-28T15:19:04Z,FIN27E,"66.169395,25.198816",26050,356,14
1766935177,2025-12-28T15:19:37Z,FIN27E,"66.220367,25.231018",24500,350,13
1766935209,2025-12-28T15:20:09Z,FIN27E,"66.271065,25.26342",22575,343,14
1766935241,2025-12-28T15:20:41Z,FIN27E,"66.319618,25.296618",20575,337,15
1766935274,2025-12-28T15:21:14Z,FIN27E,"66.368408,25.328503",18475,332,14
1766935304,2025-12-28T15:21:44Z,FIN27E,"66.412727,25.355446",16600,326,13
1766935336,2025-12-28T15:22:16Z,FIN27E,"66.457855,25.385702",14850,314,16
1766935366,2025-12-28T15:22:46Z,FIN27E,"66.499695,25.413406",13100,306,13
1766935398,2025-12-28T15:23:18Z,FIN27E,"66.543816,25.438843",11550,301,12
1766935413,2025-12-28T15:23:33Z,FIN27E,"66.564392,25.450203",10950,299,12
1766935429,2025-12-28T15:23:49Z,FIN27E,"66.584427,25.461533",10625,297,13
1766935442,2025-12-28T15:24:02Z,FIN27E,"66.602005,25.471682",10350,295,13
1766935455,2025-12-28T15:24:15Z,FIN27E,"66.61908,25.482191",10075,296,17
1766935459,2025-12-28T15:24:19Z,FIN27E,"66.62471,25.487804",9975,298,25
1766935461,2025-12-28T15:24:21Z,FIN27E,"66.627426,25.491278",9950,300,29
1766935463,2025-12-28T15:24:23Z,FIN27E,"66.629929,25.495089",9900,301,32
1766935466,2025-12-28T15:24:26Z,FIN27E,"66.632675,25.499985",9850,303,36
1766935468,2025-12-28T15:24:28Z,FIN27E,"66.634735,25.504011",9800,304,39
1766935470,2025-12-28T15:24:30Z,FIN27E,"66.636925,25.508631",9750,305,40
1766935472,2025-12-28T15:24:32Z,FIN27E,"66.639542,25.514433",9725,304,41
1766935474,2025-12-28T15:24:34Z,FIN27E,"66.641647,25.519211",9675,305,42
1766935476,2025-12-28T15:24:36Z,FIN27E,"66.643578,25.523737",9625,304,42
1766935478,2025-12-28T15:24:38Z,FIN27E,"66.645676,25.528481",9575,303,42
1766935480,2025-12-28T15:24:40Z,FIN27E,"66.648003,25.5341",9500,303,42
1766935483,2025-12-28T15:24:43Z,FIN27E,"66.650665,25.540346",9400,303,43
1766935485,2025-12-28T15:24:45Z,FIN27E,"66.652725,25.545242",9300,304,43
1766935487,2025-12-28T15:24:47Z,FIN27E,"66.655029,25.550703",9200,304,43
1766935489,2025-12-28T15:24:49Z,FIN27E,"66.657402,25.556446",9125,304,43
1766935491,2025-12-28T15:24:51Z,FIN27E,"66.659454,25.561316",9025,304,43
1766935505,2025-12-28T15:25:05Z,FIN27E,"66.673141,25.593845",8525,305,43
1766935518,2025-12-28T15:25:18Z,FIN27E,"66.686264,25.624487",8075,304,42
1766935530,2025-12-28T15:25:30Z,FIN27E,"66.69944,25.655073",7650,302,42
1766935543,2025-12-28T15:25:43Z,FIN27E,"66.713013,25.686991",7275,298,43
1766935556,2025-12-28T15:25:56Z,FIN27E,"66.725647,25.716871",6825,294,43
1766935570,2025-12-28T15:26:10Z,FIN27E,"66.738602,25.748133",6475,287,44
1766935584,2025-12-28T15:26:24Z,FIN27E,"66.75209,25.781542",6225,273,44
1766935598,2025-12-28T15:26:38Z,FIN27E,"66.76368,25.810881",5875,265,45
1766935613,2025-12-28T15:26:53Z,FIN27E,"66.776688,25.84474",5425,261,46
1766935628,2025-12-28T15:27:08Z,FIN27E,"66.789001,25.877579",4825,263,45
1766935637,2025-12-28T15:27:17Z,FIN27E,"66.796646,25.898239",4550,265,50
1766935639,2025-12-28T15:27:19Z,FIN27E,"66.798431,25.904329",4475,267,55
1766935642,2025-12-28T15:27:22Z,FIN27E,"66.800034,25.910778",4400,269,59
1766935644,2025-12-28T15:27:24Z,FIN27E,"66.801064,25.915499",4325,271,64
1766935646,2025-12-28T15:27:26Z,FIN27E,"66.802414,25.923197",4250,272,67
1766935648,2025-12-28T15:27:28Z,FIN27E,"66.803284,25.929525",4175,274,71
1766935650,2025-12-28T15:27:30Z,FIN27E,"66.803925,25.935377",4125,275,76
1766935652,2025-12-28T15:27:32Z,FIN27E,"66.804565,25.94302",4025,277,80
1766935655,2025-12-28T15:27:35Z,FIN27E,"66.804932,25.951454",3950,278,84
1766935657,2025-12-28T15:27:37Z,FIN27E,"66.805023,25.957947",3900,280,88
1766935659,2025-12-28T15:27:39Z,FIN27E,"66.804932,25.965351",3850,279,92
1766935661,2025-12-28T15:27:41Z,FIN27E,"66.804604,25.972303",3800,279,98
1766935663,2025-12-28T15:27:43Z,FIN27E,"66.804138,25.97867",3750,277,102
1766935665,2025-12-28T15:27:45Z,FIN27E,"66.803696,25.983025",3750,276,106
1766935668,2025-12-28T15:27:48Z,FIN27E,"66.802368,25.992817",3700,275,110
1766935670,2025-12-28T15:27:50Z,FIN27E,"66.801315,25.998669",3700,272,116
1766935673,2025-12-28T15:27:53Z,FIN27E,"66.79953,26.007011",3675,270,120
1766935675,2025-12-28T15:27:55Z,FIN27E,"66.79818,26.012255",3675,267,124
1766935677,2025-12-28T15:27:57Z,FIN27E,"66.796783,26.017372",3675,265,125
1766935679,2025-12-28T15:27:59Z,FIN27E,"66.795059,26.023365",3675,263,126
1766935681,2025-12-28T15:28:01Z,FIN27E,"66.793488,26.028761",3675,260,126
1766935684,2025-12-28T15:28:04Z,FIN27E,"66.791977,26.033777",3675,258,127
1766935686,2025-12-28T15:28:06Z,FIN27E,"66.790169,26.039845",3675,256,127
1766935688,2025-12-28T15:28:08Z,FIN27E,"66.788864,26.044046",3675,255,127
1766935690,2025-12-28T15:28:10Z,FIN27E,"66.787125,26.049658",3650,253,127
1766935693,2025-12-28T15:28:13Z,FIN27E,"66.785706,26.054316",3650,251,127
1766935695,2025-12-28T15:28:15Z,FIN27E,"66.784286,26.058973",3650,250,127
1766935697,2025-12-28T15:28:17Z,FIN27E,"66.782867,26.063511",3625,248,127
